text,label
"You gotta love like there's no such thing as a broken heart
You gotta love, love, love, love, love (like there's no such thing)
You gotta love, love, love, love, love (as a broken heart)
You gotta love like there's no such thing as a broken heart
",3
"You gotta love like there's no such thing as a broken heart
You gotta love, love, love, love, love (like there's no such thing)
You gotta love, love, love, love, love (as a broken heart)
You gotta love like there's no such thing as a broken heart
",3
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"Woah oh oh oh
Woah oh oh oh
Woah oh oh oh
In your snapback
",0
"pretty soon i'll be so lonesome i could cry
but that's a song for another time
yeah thats a song for another time
yeah thats a song for another time
",0
"pretty soon i'll be so lonesome i could cry
but that's a song for another time
yeah thats a song for another time
yeah thats a song for another time
",0
"pretty soon i'll be so lonesome i could cry
but that's a song for another time
yeah thats a song for another time
yeah thats a song for another time
",0
"pretty soon i'll be so lonesome i could cry
but that's a song for another time
yeah thats a song for another time
yeah thats a song for another time
",0
"pretty soon i'll be so lonesome i could cry
but that's a song for another time
yeah thats a song for another time
yeah thats a song for another time
",0
"pretty soon i'll be so lonesome i could cry
but that's a song for another time
yeah thats a song for another time
yeah thats a song for another time
",0
"pretty soon i'll be so lonesome i could cry
but that's a song for another time
yeah thats a song for another time
yeah thats a song for another time
",0
"pretty soon i'll be so lonesome i could cry
but that's a song for another time
yeah thats a song for another time
yeah thats a song for another time
",0
"pretty soon i'll be so lonesome i could cry
but that's a song for another time
yeah thats a song for another time
yeah thats a song for another time
",0
"pretty soon i'll be so lonesome i could cry
but that's a song for another time
yeah thats a song for another time
yeah thats a song for another time
",0
"pretty soon i'll be so lonesome i could cry
but that's a song for another time
yeah thats a song for another time
yeah thats a song for another time
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"You don't know love
You don't know love
You don't know love till it
Feels like it died when it's missing
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"I refuse to look back thinking days were better
Just because they're younger days
I don't know what's 'round the corner
Way I feel right now I swear we’ll never change
",0
"You think it's a lie when I'm telling the truth
Wherever I go, I'll be looking for you
Wherever I go, I'll be looking for you
Looking for you, looking for you, ah
",1
"You think it's a lie when I'm telling the truth
Wherever I go, I'll be looking for you
Wherever I go, I'll be looking for you
Looking for you, looking for you, ah
",1
"You think it's a lie when I'm telling the truth
Wherever I go, I'll be looking for you
Wherever I go, I'll be looking for you
Looking for you, looking for you, ah
",1
"You think it's a lie when I'm telling the truth
Wherever I go, I'll be looking for you
Wherever I go, I'll be looking for you
Looking for you, looking for you, ah
",1
"You think it's a lie when I'm telling the truth
Wherever I go, I'll be looking for you
Wherever I go, I'll be looking for you
Looking for you, looking for you, ah
",1
"You think it's a lie when I'm telling the truth
Wherever I go, I'll be looking for you
Wherever I go, I'll be looking for you
Looking for you, looking for you, ah
",1
"You think it's a lie when I'm telling the truth
Wherever I go, I'll be looking for you
Wherever I go, I'll be looking for you
Looking for you, looking for you, ah
",1
"You think it's a lie when I'm telling the truth
Wherever I go, I'll be looking for you
Wherever I go, I'll be looking for you
Looking for you, looking for you, ah
",1
"You think it's a lie when I'm telling the truth
Wherever I go, I'll be looking for you
Wherever I go, I'll be looking for you
Looking for you, looking for you, ah
",1
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"Just like magic, I'll be flying free
I'mma disappear when they come for me
I kick that ceiling, what you gonna say?
No one can be just like me anyway
",0
"You don't ever come to me, you don't ever come to me
All she hit me with is come and see me for once
Come and see me for once
You don't ever come to me, you don't ever come to me
",2
"You don't ever come to me, you don't ever come to me
All she hit me with is come and see me for once
Come and see me for once
You don't ever come to me, you don't ever come to me
",2
"You don't ever come to me, you don't ever come to me
All she hit me with is come and see me for once
Come and see me for once
You don't ever come to me, you don't ever come to me
",2
"You don't ever come to me, you don't ever come to me
All she hit me with is come and see me for once
Come and see me for once
You don't ever come to me, you don't ever come to me
",2
"You don't ever come to me, you don't ever come to me
All she hit me with is come and see me for once
Come and see me for once
You don't ever come to me, you don't ever come to me
",2
"You don't ever come to me, you don't ever come to me
All she hit me with is come and see me for once
Come and see me for once
You don't ever come to me, you don't ever come to me
",2
"You don't ever come to me, you don't ever come to me
All she hit me with is come and see me for once
Come and see me for once
You don't ever come to me, you don't ever come to me
",2
"You don't ever come to me, you don't ever come to me
All she hit me with is come and see me for once
Come and see me for once
You don't ever come to me, you don't ever come to me
",2
"You don't ever come to me, you don't ever come to me
All she hit me with is come and see me for once
Come and see me for once
You don't ever come to me, you don't ever come to me
",2
"You don't ever come to me, you don't ever come to me
All she hit me with is come and see me for once
Come and see me for once
You don't ever come to me, you don't ever come to me
",2
"You don't ever come to me, you don't ever come to me
All she hit me with is come and see me for once
Come and see me for once
You don't ever come to me, you don't ever come to me
",2
"You don't ever come to me, you don't ever come to me
All she hit me with is come and see me for once
Come and see me for once
You don't ever come to me, you don't ever come to me
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"Look what you're putting me through
I'd never do this to you
Do this to you, do this to you
Oh-oh-oh-oh
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps
Yo, Pierre You wanna come out here?
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
",2
"Just gotta get out, just gotta get right outta here!
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
",0
"Just gotta get out, just gotta get right outta here!
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
",0
"Just gotta get out, just gotta get right outta here!
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
",0
"Just gotta get out, just gotta get right outta here!
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
",0
"Just gotta get out, just gotta get right outta here!
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
",0
"Just gotta get out, just gotta get right outta here!
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
",0
"Just gotta get out, just gotta get right outta here!
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
",0
"Just gotta get out, just gotta get right outta here!
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
",0
"Just gotta get out, just gotta get right outta here!
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
",0
"Just gotta get out, just gotta get right outta here!
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
",0
"Just gotta get out, just gotta get right outta here!
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Happily ever after
Oo
How could I ask for more
A lifetime of laughter
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"Gonna take you down and laugh when you cry
These lives
And I still don't know how I even survive
Hard times
",0
"And that's enough
Simply having a wonderful christmastime
Simply having a wonderful christmastime
OHHHHHHHHHHHHHH
",3
"And that's enough
Simply having a wonderful christmastime
Simply having a wonderful christmastime
OHHHHHHHHHHHHHH
",3
"And that's enough
Simply having a wonderful christmastime
Simply having a wonderful christmastime
OHHHHHHHHHHHHHH
",3
"And that's enough
Simply having a wonderful christmastime
Simply having a wonderful christmastime
OHHHHHHHHHHHHHH
",3
"And that's enough
Simply having a wonderful christmastime
Simply having a wonderful christmastime
OHHHHHHHHHHHHHH
",3
"And that's enough
Simply having a wonderful christmastime
Simply having a wonderful christmastime
OHHHHHHHHHHHHHH
",3
"Mary did you know
Mary did you know
Mary did you know
Mary did you know
",1
"Mary did you know
Mary did you know
Mary did you know
Mary did you know
",1
"Mary did you know
Mary did you know
Mary did you know
Mary did you know
",1
"Mary did you know
Mary did you know
Mary did you know
Mary did you know
",1
"Mary did you know
Mary did you know
Mary did you know
Mary did you know
",1
"Mary did you know
Mary did you know
Mary did you know
Mary did you know
",1
"Mary did you know
Mary did you know
Mary did you know
Mary did you know
",1
"Mary did you know
Mary did you know
Mary did you know
Mary did you know
",1
"Mary did you know
Mary did you know
Mary did you know
Mary did you know
",1
"Mary did you know
Mary did you know
Mary did you know
Mary did you know
",1
"Mary did you know
Mary did you know
Mary did you know
Mary did you know
",1
"I have a pen I have an apple
Uh apple pen
I have a pen I have pineapple
Uh pineapple pen
",0
"I have a pen I have an apple
Uh apple pen
I have a pen I have pineapple
Uh pineapple pen
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Enrique, let's break it down right quick
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
I'm ready, girl, are you ready?
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Give me the greenlight give it to me
Cause I'm ready to go oh oh oh
Oh wee oh wee oh wee oh oh oh oh
Cause I'm ready to go oh oh oh
",0
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
"Oh it's what you do to me
Oh it's what you do to me
Oh it's what you do to me
What you do to me
",2
